Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1206543,-,-,-,39.97,-75.18,0,26,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Wind Speed
2020,1,1,0,30,0,0,0,1.5
2020,1,1,1,30,0,0,0,1.7000000000000002
2020,1,1,2,30,0,0,0,1.7000000000000002
2020,1,1,3,30,0,0,0,1.7000000000000002
2020,1,1,4,30,0,0,0,1.7000000000000002
2020,1,1,5,30,0,0,0,1.7000000000000002
2020,1,1,6,30,0,0,0,1.5
2020,1,1,7,30,0,0,0,1.4000000000000001
2020,1,1,8,30,0,0,0,1.4000000000000001
2020,1,1,9,30,0,0,0,1.4000000000000001
2020,1,1,10,30,0,0,0,1.4000000000000001
2020,1,1,11,30,0,0,0,1.5
2020,1,1,12,30,2,0,2,2
2020,1,1,13,30,21,0,21,2.9000000000000004
2020,1,1,14,30,44,0,44,3.7
2020,1,1,15,30,98,0,98,4.2
2020,1,1,16,30,142,10,138,4.3
2020,1,1,17,30,175,9,171,4.2
2020,1,1,18,30,251,151,190,3.9000000000000004
2020,1,1,19,30,266,480,114,3.2
2020,1,1,20,30,171,670,44,2
2020,1,1,21,30,26,241,17,1.1
2020,1,1,22,30,0,0,0,1
2020,1,1,23,30,0,0,0,1
2020,1,2,0,30,0,0,0,1
2020,1,2,1,30,0,0,0,0.9
2020,1,2,2,30,0,0,0,0.9
2020,1,2,3,30,0,0,0,0.9
2020,1,2,4,30,0,0,0,0.9
2020,1,2,5,30,0,0,0,0.9
2020,1,2,6,30,0,0,0,0.9
2020,1,2,7,30,0,0,0,0.9
2020,1,2,8,30,0,0,0,1
2020,1,2,9,30,0,0,0,1
2020,1,2,10,30,0,0,0,1
2020,1,2,11,30,0,0,0,1
2020,1,2,12,30,12,134,10,1.3
2020,1,2,13,30,148,644,39,1.7000000000000002
2020,1,2,14,30,294,806,51,1.8
2020,1,2,15,30,364,659,102,2.2
2020,1,2,16,30,340,308,202,2.3000000000000003
2020,1,2,17,30,303,175,224,2
2020,1,2,18,30,256,137,200,1.6
2020,1,2,19,30,189,91,160,1.3
2020,1,2,20,30,109,49,100,1.1
2020,1,2,21,30,14,29,13,1.1
2020,1,2,22,30,0,0,0,1.3
2020,1,2,23,30,0,0,0,1.5
2020,1,3,0,30,0,0,0,1.5
2020,1,3,1,30,0,0,0,1.5
2020,1,3,2,30,0,0,0,1.4000000000000001
2020,1,3,3,30,0,0,0,1.4000000000000001
2020,1,3,4,30,0,0,0,1.3
2020,1,3,5,30,0,0,0,1.3
2020,1,3,6,30,0,0,0,1.4000000000000001
2020,1,3,7,30,0,0,0,1.3
2020,1,3,8,30,0,0,0,1.1
2020,1,3,9,30,0,0,0,1
2020,1,3,10,30,0,0,0,1
2020,1,3,11,30,0,0,0,1.1
2020,1,3,12,30,1,0,1,1.4000000000000001
2020,1,3,13,30,16,0,16,1.9000000000000001
2020,1,3,14,30,17,0,17,2.3000000000000003
2020,1,3,15,30,31,0,31,2.4000000000000004
2020,1,3,16,30,36,0,36,2.1
2020,1,3,17,30,37,0,37,1.7000000000000002
2020,1,3,18,30,32,0,32,1.3
2020,1,3,19,30,57,1,57,0.9
2020,1,3,20,30,28,0,28,0.5
2020,1,3,21,30,3,0,3,0.5
2020,1,3,22,30,0,0,0,0.6000000000000001
2020,1,3,23,30,0,0,0,0.6000000000000001
2020,1,4,0,30,0,0,0,0.6000000000000001
2020,1,4,1,30,0,0,0,0.6000000000000001
2020,1,4,2,30,0,0,0,0.7000000000000001
2020,1,4,3,30,0,0,0,0.8
2020,1,4,4,30,0,0,0,0.8
2020,1,4,5,30,0,0,0,0.8
2020,1,4,6,30,0,0,0,0.7000000000000001
2020,1,4,7,30,0,0,0,0.7000000000000001
2020,1,4,8,30,0,0,0,0.7000000000000001
2020,1,4,9,30,0,0,0,0.7000000000000001
2020,1,4,10,30,0,0,0,0.8
2020,1,4,11,30,0,0,0,0.9
2020,1,4,12,30,1,0,1,1.2000000000000002
2020,1,4,13,30,22,0,22,1.6
2020,1,4,14,30,24,0,24,1.7000000000000002
2020,1,4,15,30,13,0,13,1.8
2020,1,4,16,30,29,0,29,1.9000000000000001
2020,1,4,17,30,71,0,71,1.7000000000000002
2020,1,4,18,30,81,2,80,1.3
2020,1,4,19,30,57,0,57,0.7000000000000001
2020,1,4,20,30,34,0,34,0.6000000000000001
2020,1,4,21,30,4,0,4,1.2000000000000002
2020,1,4,22,30,0,0,0,2.5
2020,1,4,23,30,0,0,0,3.4000000000000004
2020,1,5,0,30,0,0,0,3.3000000000000003
2020,1,5,1,30,0,0,0,3.2
2020,1,5,2,30,0,0,0,3.4000000000000004
2020,1,5,3,30,0,0,0,3.5
2020,1,5,4,30,0,0,0,3.7
2020,1,5,5,30,0,0,0,3.7
2020,1,5,6,30,0,0,0,3.8000000000000003
2020,1,5,7,30,0,0,0,4
2020,1,5,8,30,0,0,0,4.2
2020,1,5,9,30,0,0,0,4.3
2020,1,5,10,30,0,0,0,4.3
2020,1,5,11,30,0,0,0,4.2
2020,1,5,12,30,3,0,3,4.2
2020,1,5,13,30,91,21,87,4.4
2020,1,5,14,30,267,544,102,4.800000000000001
2020,1,5,15,30,205,31,193,5
2020,1,5,16,30,416,602,144,5
2020,1,5,17,30,312,174,232,4.800000000000001
2020,1,5,18,30,243,189,165,4.5
2020,1,5,19,30,109,3,108,4
2020,1,5,20,30,93,11,91,3.2
2020,1,5,21,30,18,24,17,2.4000000000000004
2020,1,5,22,30,0,0,0,1.6
2020,1,5,23,30,0,0,0,1.3
2020,1,6,0,30,0,0,0,1.5
2020,1,6,1,30,0,0,0,1.5
2020,1,6,2,30,0,0,0,1.2000000000000002
2020,1,6,3,30,0,0,0,1
2020,1,6,4,30,0,0,0,0.9
2020,1,6,5,30,0,0,0,0.8
2020,1,6,6,30,0,0,0,0.7000000000000001
2020,1,6,7,30,0,0,0,0.8
2020,1,6,8,30,0,0,0,1
2020,1,6,9,30,0,0,0,1.2000000000000002
2020,1,6,10,30,0,0,0,1.4000000000000001
2020,1,6,11,30,0,0,0,1.6
2020,1,6,12,30,2,0,2,2
2020,1,6,13,30,25,0,25,2.5
2020,1,6,14,30,191,311,96,2.7
2020,1,6,15,30,116,1,116,3.1
2020,1,6,16,30,243,62,215,3.7
2020,1,6,17,30,475,864,79,4
2020,1,6,18,30,248,116,200,3.8000000000000003
2020,1,6,19,30,327,823,56,3
2020,1,6,20,30,184,700,42,1.9000000000000001
2020,1,6,21,30,35,319,20,1.3
2020,1,6,22,30,0,0,0,1.4000000000000001
2020,1,6,23,30,0,0,0,1.5
2020,1,7,0,30,0,0,0,1.5
2020,1,7,1,30,0,0,0,1.5
2020,1,7,2,30,0,0,0,1.4000000000000001
2020,1,7,3,30,0,0,0,1.5
2020,1,7,4,30,0,0,0,1.5
2020,1,7,5,30,0,0,0,1.5
2020,1,7,6,30,0,0,0,1.4000000000000001
2020,1,7,7,30,0,0,0,1.3
2020,1,7,8,30,0,0,0,1.2000000000000002
2020,1,7,9,30,0,0,0,1
2020,1,7,10,30,0,0,0,0.9
2020,1,7,11,30,0,0,0,0.8
2020,1,7,12,30,5,0,5,0.6000000000000001
2020,1,7,13,30,85,16,82,0.5
2020,1,7,14,30,206,151,160,0.6000000000000001
2020,1,7,15,30,210,25,200,1
2020,1,7,16,30,143,3,142,1.4000000000000001
2020,1,7,17,30,260,90,219,1.4000000000000001
2020,1,7,18,30,99,3,98,1.1
2020,1,7,19,30,35,0,35,1
2020,1,7,20,30,25,0,25,1.1
2020,1,7,21,30,6,0,6,1.4000000000000001
2020,1,7,22,30,0,0,0,1.9000000000000001
2020,1,7,23,30,0,0,0,2.2
2020,1,8,0,30,0,0,0,2.4000000000000004
2020,1,8,1,30,0,0,0,2.5
2020,1,8,2,30,0,0,0,2.2
2020,1,8,3,30,0,0,0,2
2020,1,8,4,30,0,0,0,2.1
2020,1,8,5,30,0,0,0,2.1
2020,1,8,6,30,0,0,0,2
2020,1,8,7,30,0,0,0,2.1
2020,1,8,8,30,0,0,0,2.4000000000000004
2020,1,8,9,30,0,0,0,2.4000000000000004
2020,1,8,10,30,0,0,0,2.2
2020,1,8,11,30,0,0,0,2.3000000000000003
2020,1,8,12,30,10,60,9,2.8000000000000003
2020,1,8,13,30,137,503,51,3.4000000000000004
2020,1,8,14,30,132,44,119,4.3
2020,1,8,15,30,416,863,68,5.1000000000000005
2020,1,8,16,30,438,688,124,5.300000000000001
2020,1,8,17,30,431,612,148,5.2
2020,1,8,18,30,363,526,142,4.9
2020,1,8,19,30,170,156,118,4.5
2020,1,8,20,30,188,682,46,3.9000000000000004
2020,1,8,21,30,38,315,21,3.7
2020,1,8,22,30,0,0,0,3.8000000000000003
2020,1,8,23,30,0,0,0,3.7
2020,1,9,0,30,0,0,0,3.4000000000000004
2020,1,9,1,30,0,0,0,3.1
2020,1,9,2,30,0,0,0,2.7
2020,1,9,3,30,0,0,0,2.5
2020,1,9,4,30,0,0,0,2.3000000000000003
2020,1,9,5,30,0,0,0,2
2020,1,9,6,30,0,0,0,1.8
2020,1,9,7,30,0,0,0,1.6
2020,1,9,8,30,0,0,0,1.5
2020,1,9,9,30,0,0,0,1.4000000000000001
2020,1,9,10,30,0,0,0,1.2000000000000002
2020,1,9,11,30,0,0,0,1.2000000000000002
2020,1,9,12,30,13,142,11,1.8
2020,1,9,13,30,147,563,50,2.2
2020,1,9,14,30,301,803,54,2.1
2020,1,9,15,30,417,868,65,1.6
2020,1,9,16,30,487,908,70,1.1
2020,1,9,17,30,418,582,147,0.8
2020,1,9,18,30,445,899,64,0.8
2020,1,9,19,30,253,258,166,0.9
2020,1,9,20,30,94,18,90,0.7000000000000001
2020,1,9,21,30,16,0,16,0.7000000000000001
2020,1,9,22,30,0,0,0,0.8
2020,1,9,23,30,0,0,0,0.8
2020,1,10,0,30,0,0,0,0.8
2020,1,10,1,30,0,0,0,0.8
2020,1,10,2,30,0,0,0,0.9
2020,1,10,3,30,0,0,0,0.9
2020,1,10,4,30,0,0,0,1
2020,1,10,5,30,0,0,0,1.1
2020,1,10,6,30,0,0,0,1.1
2020,1,10,7,30,0,0,0,1.1
2020,1,10,8,30,0,0,0,1.2000000000000002
2020,1,10,9,30,0,0,0,1.2000000000000002
2020,1,10,10,30,0,0,0,1.3
2020,1,10,11,30,0,0,0,1.8
2020,1,10,12,30,11,74,10,2.3000000000000003
2020,1,10,13,30,35,1,35,2.4000000000000004
2020,1,10,14,30,164,94,135,2.6
2020,1,10,15,30,160,9,156,2.7
2020,1,10,16,30,330,250,215,2.5
2020,1,10,17,30,455,777,92,2.1
2020,1,10,18,30,281,222,186,1.8
2020,1,10,19,30,289,608,83,1.5
2020,1,10,20,30,176,560,56,1.4000000000000001
2020,1,10,21,30,38,214,25,1.5
2020,1,10,22,30,0,0,0,1.8
2020,1,10,23,30,0,0,0,1.9000000000000001
2020,1,11,0,30,0,0,0,1.9000000000000001
2020,1,11,1,30,0,0,0,1.8
2020,1,11,2,30,0,0,0,1.7000000000000002
2020,1,11,3,30,0,0,0,1.6
2020,1,11,4,30,0,0,0,1.6
2020,1,11,5,30,0,0,0,1.7000000000000002
2020,1,11,6,30,0,0,0,1.9000000000000001
2020,1,11,7,30,0,0,0,2.6
2020,1,11,8,30,0,0,0,3
2020,1,11,9,30,0,0,0,2.3000000000000003
2020,1,11,10,30,0,0,0,1.9000000000000001
2020,1,11,11,30,0,0,0,2.1
2020,1,11,12,30,5,0,5,2.4000000000000004
2020,1,11,13,30,101,119,80,2.8000000000000003
2020,1,11,14,30,140,114,105,3.1
2020,1,11,15,30,208,68,180,3.3000000000000003
2020,1,11,16,30,321,278,192,3.6
2020,1,11,17,30,312,219,209,4.1000000000000005
2020,1,11,18,30,94,2,93,4.3
2020,1,11,19,30,158,68,135,4.3
2020,1,11,20,30,90,19,86,4.2
2020,1,11,21,30,16,0,16,4.2
2020,1,11,22,30,0,0,0,4.2
2020,1,11,23,30,0,0,0,4.2
2020,1,12,0,30,0,0,0,4.3
2020,1,12,1,30,0,0,0,4.5
2020,1,12,2,30,0,0,0,4.7
2020,1,12,3,30,0,0,0,5.2
2020,1,12,4,30,0,0,0,5.9
2020,1,12,5,30,0,0,0,6.4
2020,1,12,6,30,0,0,0,6.4
2020,1,12,7,30,0,0,0,6.4
2020,1,12,8,30,0,0,0,7
2020,1,12,9,30,0,0,0,7
2020,1,12,10,30,0,0,0,5.9
2020,1,12,11,30,0,0,0,4.5
2020,1,12,12,30,7,0,7,3.6
2020,1,12,13,30,105,128,83,3.7
2020,1,12,14,30,179,118,142,4.6000000000000005
2020,1,12,15,30,342,443,160,5.4
2020,1,12,16,30,392,462,177,5.4
2020,1,12,17,30,406,490,174,4.800000000000001
2020,1,12,18,30,439,860,68,4.2
2020,1,12,19,30,338,804,60,3.5
2020,1,12,20,30,196,673,48,2.4000000000000004
2020,1,12,21,30,47,351,24,1.6
2020,1,12,22,30,0,0,0,1.4000000000000001
2020,1,12,23,30,0,0,0,1.2000000000000002
2020,1,13,0,30,0,0,0,1
2020,1,13,1,30,0,0,0,1
2020,1,13,2,30,0,0,0,1.1
2020,1,13,3,30,0,0,0,1.3
2020,1,13,4,30,0,0,0,1.6
2020,1,13,5,30,0,0,0,1.7000000000000002
2020,1,13,6,30,0,0,0,1.6
2020,1,13,7,30,0,0,0,1.5
2020,1,13,8,30,0,0,0,1.6
2020,1,13,9,30,0,0,0,1.7000000000000002
2020,1,13,10,30,0,0,0,1.7000000000000002
2020,1,13,11,30,0,0,0,1.8
2020,1,13,12,30,8,0,8,2.1
2020,1,13,13,30,56,5,55,2.2
2020,1,13,14,30,91,7,89,1.8
2020,1,13,15,30,98,3,97,1.3
2020,1,13,16,30,109,4,107,0.8
2020,1,13,17,30,171,14,164,0.8
2020,1,13,18,30,158,13,152,1.3
2020,1,13,19,30,93,3,92,1.4000000000000001
2020,1,13,20,30,101,17,97,1.2000000000000002
2020,1,13,21,30,15,0,15,1
2020,1,13,22,30,0,0,0,0.9
2020,1,13,23,30,0,0,0,0.8
2020,1,14,0,30,0,0,0,0.8
2020,1,14,1,30,0,0,0,0.9
2020,1,14,2,30,0,0,0,0.9
2020,1,14,3,30,0,0,0,0.9
2020,1,14,4,30,0,0,0,1
2020,1,14,5,30,0,0,0,0.9
2020,1,14,6,30,0,0,0,0.8
2020,1,14,7,30,0,0,0,0.9
2020,1,14,8,30,0,0,0,0.9
2020,1,14,9,30,0,0,0,0.8
2020,1,14,10,30,0,0,0,0.8
2020,1,14,11,30,0,0,0,1.1
2020,1,14,12,30,2,0,2,1.8
2020,1,14,13,30,10,0,10,2
2020,1,14,14,30,27,0,27,1.9000000000000001
2020,1,14,15,30,59,1,59,2.2
2020,1,14,16,30,34,0,34,2.1
2020,1,14,17,30,19,0,19,1.7000000000000002
2020,1,14,18,30,33,0,33,1.6
2020,1,14,19,30,20,0,20,1.6
2020,1,14,20,30,20,0,20,1.2000000000000002
2020,1,14,21,30,8,0,8,1
2020,1,14,22,30,0,0,0,0.8
2020,1,14,23,30,0,0,0,0.5
2020,1,15,0,30,0,0,0,0.4
2020,1,15,1,30,0,0,0,0.5
2020,1,15,2,30,0,0,0,0.6000000000000001
2020,1,15,3,30,0,0,0,0.7000000000000001
2020,1,15,4,30,0,0,0,0.8
2020,1,15,5,30,0,0,0,1
2020,1,15,6,30,0,0,0,1.1
2020,1,15,7,30,0,0,0,1.2000000000000002
2020,1,15,8,30,0,0,0,1.6
2020,1,15,9,30,0,0,0,2.2
2020,1,15,10,30,0,0,0,2.4000000000000004
2020,1,15,11,30,0,0,0,2.4000000000000004
2020,1,15,12,30,11,33,10,2.3000000000000003
2020,1,15,13,30,156,615,46,2.3000000000000003
2020,1,15,14,30,309,791,59,2.3000000000000003
2020,1,15,15,30,429,871,66,2.2
2020,1,15,16,30,498,909,68,2.1
2020,1,15,17,30,506,909,69,1.9000000000000001
2020,1,15,18,30,455,878,68,1.6
2020,1,15,19,30,352,819,61,1.1
2020,1,15,20,30,207,691,48,0.7000000000000001
2020,1,15,21,30,54,374,26,0.4
2020,1,15,22,30,0,0,0,0.5
2020,1,15,23,30,0,0,0,1
2020,1,16,0,30,0,0,0,1.2000000000000002
2020,1,16,1,30,0,0,0,1.3
2020,1,16,2,30,0,0,0,1.8
2020,1,16,3,30,0,0,0,2.3000000000000003
2020,1,16,4,30,0,0,0,2.5
2020,1,16,5,30,0,0,0,2.5
2020,1,16,6,30,0,0,0,2.3000000000000003
2020,1,16,7,30,0,0,0,2.2
2020,1,16,8,30,0,0,0,2.6
2020,1,16,9,30,0,0,0,2.9000000000000004
2020,1,16,10,30,0,0,0,3.1
2020,1,16,11,30,0,0,0,3.5
2020,1,16,12,30,7,0,7,4
2020,1,16,13,30,155,604,46,4.9
2020,1,16,14,30,242,337,135,5.7
2020,1,16,15,30,424,821,80,6
2020,1,16,16,30,483,805,100,6.1000000000000005
2020,1,16,17,30,458,659,139,6.1000000000000005
2020,1,16,18,30,414,687,109,6
2020,1,16,19,30,311,532,120,5.7
2020,1,16,20,30,119,39,110,5
2020,1,16,21,30,40,71,34,4.4
2020,1,16,22,30,0,0,0,4.2
2020,1,16,23,30,0,0,0,4.2
2020,1,17,0,30,0,0,0,4.2
2020,1,17,1,30,0,0,0,4.1000000000000005
2020,1,17,2,30,0,0,0,4.1000000000000005
2020,1,17,3,30,0,0,0,4.2
2020,1,17,4,30,0,0,0,4.4
2020,1,17,5,30,0,0,0,4.5
2020,1,17,6,30,0,0,0,4.6000000000000005
2020,1,17,7,30,0,0,0,4.6000000000000005
2020,1,17,8,30,0,0,0,4.4
2020,1,17,9,30,0,0,0,4.3
2020,1,17,10,30,0,0,0,4.2
2020,1,17,11,30,0,0,0,3.9000000000000004
2020,1,17,12,30,19,211,14,4
2020,1,17,13,30,168,716,37,4.5
2020,1,17,14,30,332,881,50,4.6000000000000005
2020,1,17,15,30,457,946,59,4.5
2020,1,17,16,30,529,980,60,4.3
2020,1,17,17,30,540,986,60,4
2020,1,17,18,30,490,967,57,3.6
2020,1,17,19,30,383,914,52,3.2
2020,1,17,20,30,232,799,43,2.2
2020,1,17,21,30,67,511,25,1.3
2020,1,17,22,30,0,0,0,1.3
2020,1,17,23,30,0,0,0,1.3
2020,1,18,0,30,0,0,0,1.2000000000000002
2020,1,18,1,30,0,0,0,1.2000000000000002
2020,1,18,2,30,0,0,0,1.1
2020,1,18,3,30,0,0,0,1.1
2020,1,18,4,30,0,0,0,1.5
2020,1,18,5,30,0,0,0,1.7000000000000002
2020,1,18,6,30,0,0,0,1.7000000000000002
2020,1,18,7,30,0,0,0,1.5
2020,1,18,8,30,0,0,0,1.2000000000000002
2020,1,18,9,30,0,0,0,1
2020,1,18,10,30,0,0,0,0.8
2020,1,18,11,30,0,0,0,0.8
2020,1,18,12,30,8,0,8,1.2000000000000002
2020,1,18,13,30,52,5,51,1.7000000000000002
2020,1,18,14,30,86,9,83,2
2020,1,18,15,30,19,0,19,2
2020,1,18,16,30,67,1,67,2.1
2020,1,18,17,30,158,8,154,2.4000000000000004
2020,1,18,18,30,98,2,97,2.7
2020,1,18,19,30,28,0,28,2.7
2020,1,18,20,30,21,0,21,2.6
2020,1,18,21,30,10,0,10,2.8000000000000003
2020,1,18,22,30,0,0,0,3
2020,1,18,23,30,0,0,0,3.2
2020,1,19,0,30,0,0,0,4
2020,1,19,1,30,0,0,0,4
2020,1,19,2,30,0,0,0,3.6
2020,1,19,3,30,0,0,0,3.5
2020,1,19,4,30,0,0,0,3.5
2020,1,19,5,30,0,0,0,3.5
2020,1,19,6,30,0,0,0,3.2
2020,1,19,7,30,0,0,0,2.9000000000000004
2020,1,19,8,30,0,0,0,2.5
2020,1,19,9,30,0,0,0,2.5
2020,1,19,10,30,0,0,0,2.7
2020,1,19,11,30,0,0,0,2.7
2020,1,19,12,30,18,162,14,2.7
2020,1,19,13,30,163,633,45,3
2020,1,19,14,30,317,773,66,3.7
2020,1,19,15,30,440,860,73,4.3
2020,1,19,16,30,485,794,101,4.5
2020,1,19,17,30,270,209,167,4.7
2020,1,19,18,30,468,839,87,4.7
2020,1,19,19,30,358,730,89,4.4
2020,1,19,20,30,217,619,66,3.9000000000000004
2020,1,19,21,30,63,332,34,3.5
2020,1,19,22,30,0,0,0,3.4000000000000004
2020,1,19,23,30,0,0,0,3.4000000000000004
2020,1,20,0,30,0,0,0,3.3000000000000003
2020,1,20,1,30,0,0,0,3.3000000000000003
2020,1,20,2,30,0,0,0,3.3000000000000003
2020,1,20,3,30,0,0,0,3.3000000000000003
2020,1,20,4,30,0,0,0,3.2
2020,1,20,5,30,0,0,0,3
2020,1,20,6,30,0,0,0,2.8000000000000003
2020,1,20,7,30,0,0,0,2.9000000000000004
2020,1,20,8,30,0,0,0,3
2020,1,20,9,30,0,0,0,3.2
2020,1,20,10,30,0,0,0,3.2
2020,1,20,11,30,0,0,0,3.2
2020,1,20,12,30,20,207,15,3.5
2020,1,20,13,30,174,707,41,3.9000000000000004
2020,1,20,14,30,335,864,52,4.1000000000000005
2020,1,20,15,30,460,935,59,4.1000000000000005
2020,1,20,16,30,532,969,60,4
2020,1,20,17,30,545,974,61,3.8000000000000003
2020,1,20,18,30,495,954,59,3.6
2020,1,20,19,30,390,901,55,3.3000000000000003
2020,1,20,20,30,240,790,45,2.4000000000000004
2020,1,20,21,30,74,515,27,1.7000000000000002
2020,1,20,22,30,0,0,0,1.6
2020,1,20,23,30,0,0,0,1.8
2020,1,21,0,30,0,0,0,2
2020,1,21,1,30,0,0,0,2.2
2020,1,21,2,30,0,0,0,2.2
2020,1,21,3,30,0,0,0,2.2
2020,1,21,4,30,0,0,0,2.2
2020,1,21,5,30,0,0,0,2.2
2020,1,21,6,30,0,0,0,2.1
2020,1,21,7,30,0,0,0,2
2020,1,21,8,30,0,0,0,1.7000000000000002
2020,1,21,9,30,0,0,0,1.5
2020,1,21,10,30,0,0,0,1.3
2020,1,21,11,30,0,0,0,1.5
2020,1,21,12,30,21,214,15,1.9000000000000001
2020,1,21,13,30,175,710,40,2.4000000000000004
2020,1,21,14,30,333,847,54,2.6
2020,1,21,15,30,457,912,63,2.5
2020,1,21,16,30,529,943,67,2.4000000000000004
2020,1,21,17,30,542,949,68,2.4000000000000004
2020,1,21,18,30,493,930,64,2.4000000000000004
2020,1,21,19,30,384,865,59,2.3000000000000003
2020,1,21,20,30,236,748,48,1.5
2020,1,21,21,30,62,238,39,1
2020,1,21,22,30,0,0,0,1
2020,1,21,23,30,0,0,0,1
2020,1,22,0,30,0,0,0,1.1
2020,1,22,1,30,0,0,0,1.1
2020,1,22,2,30,0,0,0,1.2000000000000002
2020,1,22,3,30,0,0,0,1.1
2020,1,22,4,30,0,0,0,1.1
2020,1,22,5,30,0,0,0,1.1
2020,1,22,6,30,0,0,0,1
2020,1,22,7,30,0,0,0,1
2020,1,22,8,30,0,0,0,1
2020,1,22,9,30,0,0,0,1
2020,1,22,10,30,0,0,0,1
2020,1,22,11,30,0,0,0,1.1
2020,1,22,12,30,20,184,15,1.4000000000000001
2020,1,22,13,30,170,659,43,1.5
2020,1,22,14,30,329,814,59,1.1
2020,1,22,15,30,451,882,68,0.7000000000000001
2020,1,22,16,30,523,916,71,0.4
2020,1,22,17,30,533,917,71,0.6000000000000001
2020,1,22,18,30,485,897,68,0.8
2020,1,22,19,30,382,843,62,0.7000000000000001
2020,1,22,20,30,236,727,51,0.5
2020,1,22,21,30,74,453,29,0.5
2020,1,22,22,30,0,0,0,0.5
2020,1,22,23,30,0,0,0,0.4
2020,1,23,0,30,0,0,0,0.4
2020,1,23,1,30,0,0,0,0.4
2020,1,23,2,30,0,0,0,0.5
2020,1,23,3,30,0,0,0,0.6000000000000001
2020,1,23,4,30,0,0,0,0.7000000000000001
2020,1,23,5,30,0,0,0,0.8
2020,1,23,6,30,0,0,0,1
2020,1,23,7,30,0,0,0,1.1
2020,1,23,8,30,0,0,0,1.1
2020,1,23,9,30,0,0,0,1.1
2020,1,23,10,30,0,0,0,1.1
2020,1,23,11,30,0,0,0,1
2020,1,23,12,30,14,2,14,0.9
2020,1,23,13,30,123,88,106,0.9
2020,1,23,14,30,238,246,156,0.7000000000000001
2020,1,23,15,30,407,631,131,0.6000000000000001
2020,1,23,16,30,380,340,211,0.6000000000000001
2020,1,23,17,30,308,118,248,0.6000000000000001
2020,1,23,18,30,317,202,222,0.4
2020,1,23,19,30,232,121,186,0.5
2020,1,23,20,30,71,4,70,0.7000000000000001
2020,1,23,21,30,31,2,31,0.8
2020,1,23,22,30,0,0,0,0.8
2020,1,23,23,30,0,0,0,0.8
2020,1,24,0,30,0,0,0,0.7000000000000001
2020,1,24,1,30,0,0,0,0.6000000000000001
2020,1,24,2,30,0,0,0,0.6000000000000001
2020,1,24,3,30,0,0,0,0.7000000000000001
2020,1,24,4,30,0,0,0,0.9
2020,1,24,5,30,0,0,0,0.8
2020,1,24,6,30,0,0,0,0.7000000000000001
2020,1,24,7,30,0,0,0,0.9
2020,1,24,8,30,0,0,0,1
2020,1,24,9,30,0,0,0,1.1
2020,1,24,10,30,0,0,0,1.1
2020,1,24,11,30,0,0,0,1.1
2020,1,24,12,30,22,197,15,1.5
2020,1,24,13,30,168,628,44,1.9000000000000001
2020,1,24,14,30,323,781,59,1.9000000000000001
2020,1,24,15,30,409,689,105,2.1
2020,1,24,16,30,466,630,151,2.4000000000000004
2020,1,24,17,30,407,391,207,2.7
2020,1,24,18,30,481,872,69,2.6
2020,1,24,19,30,367,727,86,2
2020,1,24,20,30,182,379,83,1.6
2020,1,24,21,30,78,444,31,1.8
2020,1,24,22,30,0,0,0,2
2020,1,24,23,30,0,0,0,2
2020,1,25,0,30,0,0,0,2
2020,1,25,1,30,0,0,0,2
2020,1,25,2,30,0,0,0,2.1
2020,1,25,3,30,0,0,0,2.5
2020,1,25,4,30,0,0,0,2.9000000000000004
2020,1,25,5,30,0,0,0,3.3000000000000003
2020,1,25,6,30,0,0,0,3.5
2020,1,25,7,30,0,0,0,3.7
2020,1,25,8,30,0,0,0,3.9000000000000004
2020,1,25,9,30,0,0,0,4.2
2020,1,25,10,30,0,0,0,4.5
2020,1,25,11,30,0,0,0,4.6000000000000005
2020,1,25,12,30,3,0,3,4.4
2020,1,25,13,30,15,0,15,4.5
2020,1,25,14,30,13,0,13,4.9
2020,1,25,15,30,14,0,14,4.5
2020,1,25,16,30,17,0,17,3.8000000000000003
2020,1,25,17,30,44,1,43,3.1
2020,1,25,18,30,37,0,37,2.1
2020,1,25,19,30,46,0,46,2.3000000000000003
2020,1,25,20,30,187,553,40,3.3000000000000003
2020,1,25,21,30,83,454,33,3.3000000000000003
2020,1,25,22,30,0,0,0,2.7
